Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Angola,AGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.478,7.524,7.563,7.592,7.611,7.619,7.618,7.613,7.608,7.604,7.601,7.603,7.606,7.611,7.614,7.615,7.609,7.594,7.571,7.54,7.504,7.469,7.438,7.413,7.394,7.38,7.366,7.349,7.324,7.291,7.247,7.193,7.13,7.063,6.992,6.922,6.854,6.791,6.734,6.683,6.639,6.602,6.568,6.536,6.502,6.465,6.42,6.368,6.307,6.238,6.162,6.082,6,5.92,5.841,5.766,5.694,5.623,..
Angola,AGO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.2,..,..,..,..,..,..,..,32.3,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.9198684692383,..,..,..,..,..,..,..,..,..,..,..,..,79.9741516113281,..,..,..,..
Angola,AGO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.1944885253906,..,..,..,..,..,..,..,..,..,..,..,..,53.4072113037109,..,..,..,..
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.4054183959961,..,..,..,..,..,..,..,..,..,..,..,..,66.0301132202148,..,..,..,..
Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.715E-05,1.73E-05,22.25,21.9805,19.4323333333333,17.4636666666667,7.1025,5.68283054258138,17.5225890755741,5.70928069083604,4.70739276826233,2.44784815671705,5.97226820719497,2.64201188106298,17.334692213616,6.39260315427404,4.52435381521461,2.86993244512575,3.76147907354734,3.47118018672779,3.69224094698531,3.76149530543532,3.11405449295742,3.57312038062707,4.70438862456719,4.17758478019843,3.25566030171388,3.2366594546399,4.45523927086343,4.6984544426044,3.13374961860289,2.64153502419212,2.20133813767605,..
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1231994628906,85.6551055908203,86.1865005493164,86.7148361206055,87.2370529174805,87.7500915527344,88.2508926391602,88.7364044189453,89.2035522460938,89.6492919921875,90.0720825195313,90.4764556884765,90.8684844970703,91.2542343139648,91.639762878418,92.2,92.4344024658203,92.8556442260742,93.2994079589844,93.7641983032227,94.2470092773438,94.5520140336941,95.2546920776367,95.773551940918,96.2984161376953,96.8262939453125,97.3546676635742,..,..
Antigua and Barbuda,ATG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3
Antigua and Barbuda,ATG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4429.54234592621,4595.40363926681,4952.92067193012,5363.42304503753,5596.68641648605,5639.6855740028,6009.30288696957,6705.7023859888,7315.81665773454,8272.02442481651,8945.48366872403,9522.29447986088,10087.2651353974,10380.307904219,10509.9921417742,10457.7141826114,10772.0220508829,11205.8225618134,10440.7071269663,10834.6288894659,11117.0950770148,11335.1289020069,11470.9868447477,11981.9163767916,11191.1025151037,11147.2635034762,11683.4624615323,12218.7447951879,12857.1642874629,14325.4811288949,15466.9529285692,15278.8742180501,13270.6971099644,12174.6978007682,11789.7990522696,12069.8114740696,11928.227286146,12351.1612171777,12713.6318870365,13286.0097661806,13548.1575013727,..
Antigua and Barbuda,ATG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.425,4.386,4.344,4.299,4.25,4.193,4.125,4.042,3.942,3.824,3.684,3.517,3.328,3.122,2.908,2.701,2.514,2.358,2.239,2.159,2.115,2.098,2.096,2.098,2.098,2.092,2.082,2.07,2.062,2.058,2.061,2.073,2.096,2.128,2.166,2.208,2.248,2.281,2.304,2.316,2.316,2.305,2.288,2.268,2.246,2.224,2.203,2.183,2.164,2.146,2.13,2.115,2.102,2.089,2.076,2.063,2.051,2.04,..
Antigua and Barbuda,ATG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4000015258789,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4199981689453,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4199981689453,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9499969482422,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9499969482422,..,..,..
Antigua and Barbuda,ATG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.6408233642578,91.1236724853516,91.6060180664063,92.0853042602539,92.5584716796875,93.0224609375,93.4742126464844,93.9106750488281,94.3287734985352,94.7254638671875,95.0992050170898,95.5110634674458,95.7975082397461,96.1342086791992,96.4706802368164,96.8129959106445,97.1672210693359,97.5394134521484,97.9341278076172,98.3633651733398,98.82,99.2161636352539,99.5844116210938,99.8371276855469,99.9592437744141,99.9952087402344,100,..,..
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.1302185058594,..,..,50.1972961425781,..,..,48.7084884643555,..
Argentina,ARG,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52
Argentina,ARG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5605.19172213837,5815.2335573695,5675.06004288477,5290.76622217599,5738.59769021983,6251.32182035585,6120.71218384643,6226.99775509462,6434.95377674533,6954.7641154732,7056.84806385351,7335.75913605167,7329.92115775342,7407.36675350676,7685.85721205637,7559.143749205,7291.84042863614,7681.01757078944,7227.56412439979,7849.36333967784,7849.11597143824,7327.70561773232,7160.74968877115,7355.29250312078,7354.42989728448,6865.45035537428,7177.2656231925,7260.98743371098,7075.90167931739,6474.18017765258,6224.51001850446,6698.0090410389,7130.56952961671,7612.68115329614,7952.71155173317,7630.02227409899,7955.12765176278,8500.94036184635,8728.94765116614,8339.89438868086,8182.68650230868,7735.49336439011,6816.73485537778,7337.79203783303,7913.74312362482,8522.52273238782,9112.11316338653,9830.68091982204,10125.1262721185,9428.50254117176,10276.2604977053,10780.0156577357,10557.8853892544,10699.1977159711,10323.20693976,10498.5925297592,10206.2495504416,10397.1365197387,..
Argentina,ARG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,92.8843965417758,93.2655509059515,93.3734989863051,91.5377905047007,91.6485582816537,92.1308887183161,92.3762472984253,90.951941331343,91.3661118076995,90.275258791395,90.0171816643094,90.44518434756,89.1618863394368,88.4582640871514,87.1563995094823,88.4504697159391,88.1616585543452,90.1810061304169,91.3792509919561,88.6526051343886,88.8547389577254,88.8059454165094,87.6872288578591,87.0019354398646,87.0920956665239,87.6962835342464,86.8950134337376,86.7851176272838,88.279122414155,88.3875102923294,85.9945441146675,85.8034079487598,86.0147138119322,89.3249676255497,89.0532841465512,88.653227962763,89.2253784916497,90.6517893541905,89.6119931478185,89.503243212831,88.8538111244916,89.0249070672489,88.9660644106576,87.7224074796892,..,..,..,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.109,3.1,3.089,3.078,3.068,3.058,3.051,3.048,3.049,3.056,3.073,3.104,3.148,3.203,3.264,3.321,3.366,3.391,3.391,3.368,3.325,3.27,3.213,3.163,3.123,3.093,3.073,3.056,3.037,3.016,2.989,2.954,2.913,2.866,2.815,2.762,2.711,2.664,2.623,2.589,2.561,2.537,2.516,2.495,2.474,2.452,2.432,2.413,2.396,2.382,2.37,2.358,2.347,2.335,2.322,2.308,2.293,2.277,..
Argentina,ARG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2,..,..,..,..,..,32.4,34.4,..,..,..,36.6,34.3,33.2,34.4,37,36.9,36.4,38,37,37.7,39.5,40.5,37.1,34.7,34.6,33.6,33.4,31.6,31.1,31,30.6,29.4,29.3,29.5,..,30.9,29.4,..
Argentina,ARG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.2633895874023,..,..,..,..,..,..,..,..,..,..,96.2212677001953,..,..,..,..,..,..,..,..,..,97.1931991577148,..,..,..,..,98.7271881103516,..,..,98.9627227783203,98.9853210449219,99.2283096313477,99.1111297607422,99.1560287475586,99.0612487792969,99.1482467651367,99.1049880981445,..,..
Argentina,ARG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.5808868408203,..,..,..,..,..,..,..,..,..,..,96.0413589477539,..,..,..,..,..,..,..,..,..,97.1934127807617,..,..,..,..,98.5107727050781,..,..,99.0017623901367,98.9280700683594,98.9998397827148,99.0999526977539,99.0912094116211,98.9328231811523,99.2087707519531,99.1430969238281,..,..
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.9128570556641,..,..,..,..,..,..,..,..,..,..,96.1281967163086,..,..,..,..,..,..,..,..,..,97.1933135986328,..,..,..,..,98.6108016967773,..,..,98.9834213256836,98.9549713134766,99.1083297729492,99.1052322387695,99.1219482421875,98.9938888549805,99.1799621582031,99.1250076293945,..,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.55,2.14,2.66,1.68,1.15,1.07,1.168,1.4,1.68571428571429,1.9375,1.87777777777778,1.80769230769231,1.82380952380952,1.84857142857143,1.65918367346939,2.04195804195804,3.78129117259552,4.00860009555662,4.71914405808177,4.67335625570135,3.09895833333333,3.46534653465347,2.70455793520044,2.73881278538813,2.16203914428767,2.29971724787936,2.31367874921125,2.2843868799904,2.12493922313663,1.88036559239223,1.45090921225786,1.50692655529635,1.42122223348777,1.42280290057293,1.45703853325047,1.47307310721151,1.24122726437626,1.14013911131295,1.13631802186333,1.22035954754993,1.14882267666887,1.18423354187058,1.09188047859748,1.06089505704838,0.883295358833529,0.847154783885961,0.788233877461469,0.792548175031362,0.762756475390461,0.886508576686385,0.814878105497939,0.764287094036749,0.784824721019786,0.837736430159436,0.878100919364039,0.864722840018003,0.827130105978141,0.909662993261877,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.6803741455078,97.8535919189453,98.0238952636719,98.1913452148438,98.3526000976562,98.5046539306641,98.6444702148438,98.7690277099609,98.8755035400391,98.9620666503906,98.9,100,98,99.1483154296875,99.1796951293945,99.8,99.2657318115234,99.3310394287109,99.4156494140625,99.5198135375976,99.8,99.7671508789062,99.8788757324219,99.9540557861328,99.9889755249023,100,100,..,..
Armenia,ARM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.486873626709,..,..,17.6690654754639,..,..,47.7590179443359,..
Armenia,ARM,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14
Armenia,ARM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1796.93643165951,1601.59382254967,949.033221278771,886.032785925223,956.470885506277,1043.54314093392,1121.88162869349,1172.1368024271,1267.57528264648,1317.74192343814,1404.32146204631,1548.0758512453,1761.88827204793,2019.98486736482,2244.22017070239,2571.98575552046,2933.83347842552,3366.16218732912,3629.15770214106,3136.81172720558,3218.38165488465,3371.6728305502,3606.48055353557,3710.57574254995,3827.3431953792,3935.28877224353,3932.55461723546,4219.36854928985,..
Armenia,ARM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.0440551837946,96.5165669381002,92.7192848878746,82.0637673121603,76.968403123853,84.2510636202063,57.650823952163,70.6360975745997,72.1261074932223,65.2516387031746,70.0489923558026,71.1767448005604,61.8060966393765,65.7106212999384,66.9014276132531,68.0984178691466,67.4958082381311,70.5525640010011,73.2861329083986,68.205458300287,67.4011084886,71.549929885755,77.3329432877543,75.4928438218553,74.5618657137382,..,..,..,..
Armenia,ARM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.786,4.67,4.521,4.345,4.15,3.95,3.758,3.582,3.429,3.302,3.199,3.114,3.035,2.956,2.875,2.792,2.712,2.641,2.582,2.538,2.51,2.499,2.503,2.517,2.538,2.559,2.578,2.591,2.592,2.578,2.544,2.484,2.4,2.297,2.179,2.056,1.938,1.832,1.747,1.685,1.648,1.635,1.637,1.648,1.665,1.681,1.694,1.702,1.706,1.703,1.693,1.68,1.664,1.648,1.634,1.622,1.612,1.604,..
Armenia,ARM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.6,..,29.1,29,28.2,31.7,30.8,24.5,25.1,23.7,22.9,25,24,24.5,24.7,25.7,26.7,25.3,28.4,..
Armenia,ARM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4038467407227,..,..,..,..,..,..,..,..,..,..,..,99.672233581543,..,..,..,..,..,..,..,..,..,99.8060836791992,..,..,..,..,..,..,..
Armenia,ARM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.1501388549805,..,..,..,..,..,..,..,..,..,..,..,99.1610717773438,..,..,..,..,..,..,..,..,..,99.6903533935547,..,..,..,..,..,..,..
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7519607543945,..,..,..,..,..,..,..,..,..,..,..,99.4001617431641,..,..,..,..,..,..,..,..,..,99.7444076538086,..,..,..,..,..,..,..
Armenia,ARM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.20338983050847,2.29664433319049,..,4.05931190833614,3.28186700423013,3.90939855980585,3.52809600318196,3.69737423084246,3.56002487253697,3.12724938530975,2.69771474886414,2.72837221377968,2.74199670493715,2.87193136291811,2.94761315625864,3.04257470127966,3.39557936270657,4.15704990783508,4.26564605593771,3.85394644115574,3.58376649874451,3.99724455730484,3.94337826474581,4.2392258025425,4.08022686273961,3.96803936744534,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.4453506469727,88.7808456420898,89.1158294677734,89.44775390625,89.7735595703125,90.0901870727539,90.3945846557617,90.6836776733398,90.9544219970703,91.2037506103516,91.6603980031457,91.6380920410156,91.8337173461914,92.0230484008789,92.2121658325195,92.4071197509765,92.6139831542969,92.8388214111328,93.086166381836,93.3545455932617,93.3562921509542,93.9423751831055,94.2558135986328,94.5782623291016,94.9067230224609,95.2381820678711,95.5701446533203,..,..
Aruba,ABW,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2
Aruba,ABW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15669.6160398263,18427.6115299095,22134.0172712515,24837.9509579621,25357.7869437251,26329.3131412118,26401.968740042,26663.2077602359,27272.3100411519,26705.1809964158,26087.7758122111,27190.5011823334,27151.9241038764,26954.4045087697,28417.3842120132,26966.0547913068,25508.3025249991,25469.2874132699,27005.5295318108,26979.8853627251,27046.7604168734,27428.1202017663,27367.2809956235,24464.174515202,23512.6025956397,24231.338896093,23777.3160505999,24629.0799831602,24692.4971839859,24452.606574011,24288.9870951854,24508.8091382819,..
Aruba,ABW,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.82,4.655,4.471,4.271,4.059,3.842,3.625,3.417,3.226,3.054,2.908,2.788,2.691,2.613,2.552,2.506,2.472,2.446,2.425,2.408,2.392,2.377,2.364,2.353,2.342,2.332,2.32,2.307,2.291,2.272,2.249,2.221,2.187,2.149,2.108,2.064,2.021,1.978,1.939,1.903,1.872,1.846,1.823,1.803,1.787,1.774,1.766,1.763,1.764,1.769,1.776,1.783,1.791,1.796,1.8,1.801,1.8,1.798,..
Aruba,ABW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.5373992919922,..,..,..,..,..,..,..,..,..,96.9405288696289,..,..,..,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.0713577270508,..,..,..,..,..,..,..,..,..,96.7197799682617,..,..,..,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.2912521362305,..,..,..,..,..,..,..,..,..,96.822639465332,..,..,..,..,..,..,..,..
Aruba,ABW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
